artist_id,artist_name,artist_followers,artist_genres,artist_popularity
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,1455823,['musica chihuahuense'],85
1dKdetem2xEmjgvyymzytS,Grupo Firme,10542727,"['musica mexicana', 'norteno', 'sierreno']",78
13LaDWlkqsIjVkIA9Hdciy,Astol,246069,['pop virale italiano'],42
4Wx3ZL6d6p1gVMtwQ2YWsz,Calmo,475,[],10
7o1XRDbnk24xbZOvVNbn1C,Angela Iris,253,[],11
6icQOAFXDZKsumw3YXyusw,Lil Yachty,9162692,"['atl hip hop', 'melodic rap', 'rap', 'trap']",75
7H9GIU0D6O5oHYTTlKrsAs,MAGENTA FLORA,756,['hyperpop italiano'],8
3YJB9JpmNTmIcCd8RbLWuS,OMÄR,1072,[],13
4hVodcSKHtJWb5fIRvzax7,DANU,2934,[],28
49tQo2QULno7gxHutgccqF,LANY,5595322,['la pop'],70
5NhgsV7qPWHZqYEMKzbYvo,Faouzia,612777,"['alt z', 'canadian pop']",61
7BMR0fwtEvzGtK4rNGdoiQ,Nia Archives,107500,['modern jungle'],58
1CGjnYcvLGQhbAGVIR8aBW,Fre_nky,2513,[],37
2Ny7KtAFxJ0Ac3FPBiClWW,Yunes LaGrintaa,30820,['trap italiana'],43
6KPfd2qfwePi6IM7RyQ3hd,LJK,2105,[],47
44pyDZDAHZP2Tt0kcPHK1S,LILCR,1630,[],32
7jg5p3qrEEKY7fqNzgoJ9K,Baby Sosa,1840,['drill italiana'],23
2ZZkOaLciQrKPqQ9lYm0Yi,Bubu Doc,14516,"['drill italiana', 'trap italiana']",24
2QoU3awHVdcHS8LrZEKvSM,Wilco,711717,"['alternative country', 'alternative rock', 'chicago indie', 'indie rock', 'roots rock', 'stomp and holler']",58
3M0H4efyA5YcijrKlaKbYn,Miles Kane,276727,"['baroque pop', 'british indie rock', 'garage rock', 'modern rock']",56
5Mr3g9Iu3I1jnGYi2ATlH3,Machweo,1270,"['italian electronica', 'italian jazz fusion']",16
6bguntfj9ZnX1lFvSYl72d,Numcha,42123,['thai indie pop'],40
2SWKqo9IFOTHpselJA9646,Sara Zais,52,[],4
55EIo5yMfuqGqppQzEBep1,Santé,152,[],10
36TrrSCgFly6NAvktlI5c9,solomarco,151,[],10
3TSbPuX2fNmCbH5Zkz0gKT,Yuma,502,[],7
5FUuvvK6pzPDOJsRl10Z8p,Martina,353,[],8
4Cm5uxSDfB8It9Rb7QguF4,GRAFFITI,82,[],7
1mNpUnAOSVj0zfZ76OOZLy,Bartowski,232,[],10
6hG077WYgnjPVTkzhD2a9A,Sidea,243,[],11
4mdUjVc6TvMQqIpMe8HaBo,Veronica+,10,[],4
72A0Z8q8NiochyK9gUHpCR,The Kolors,339777,"['italian adult pop', 'italian pop']",63
1K7IC4qha4KEXySo6yZmnH,Michelangelo,577,[],62
2aya6KuqjXEhHBqYKsTPLs,Rose Villain,52222,"['italian hip hop', 'italian pop', 'milan indie']",63
3pgCLfNbw5ozIfoNsvDU7i,Fedez,2026718,"['italian adult pop', 'italian pop']",65
0EqkKYDK9EkKY5N7zU3FPv,Annalisa,1128257,"['italian adult pop', 'italian pop']",68
1Ij5ZIGlPTkoZibay58zHe,Articolo 31,558419,"['italian adult pop', 'italian underground hip hop', 'rap italiano old school']",62
0gzwXezN4IUHAwLufA6YcX,Emma,885289,"['italian adult pop', 'italian pop']",62
76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,487984,"['italian adult pop', 'italian pop']",66
1A6HBLulvBFzNtlMb7b08f,Angelina Mango,58961,['italian pop'],60
3GWuJyC9r6Ug0F6jeLzTpY,Finesse,13078,[],61
5rRcnWrevHgbuWjl7Lhft7,Merk & Kremont,96445,"['dutch house', 'electro house', 'progressive electro house', 'sky room']",61
3xGlLcG9CUrs5MvFkSLOS5,Marco Mengoni,1840013,"['italian adult pop', 'italian pop']",67
7GgpsUpkj3olseoaTY7TEY,Elodie,692936,"['italian adult pop', 'italian pop']",64
0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,1637218,"['italian adult pop', 'italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']",66
716NhGYqD1jl2wI1Qkgq36,Bizarrap,11923983,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",85
52iwsT98xCoGgiGntTiR7K,Quevedo,2490571,"['rap canario', 'trap latino', 'urbano latino']",85
6cNWiizYLCClZdnIvqU968,AriBeatz,16270,[],62
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,37615237,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",86
0GOx72r5AAEKRGQFn3xqXK,GIMS,4034789,"['french hip hop', 'french pop', 'r&b francais', 'rap conscient']",71
2R4kNOwHUUsuDYhKsESVbF,Artie 5ive,65377,['italian hip hop'],63
7FeObngbQ0GY3SojNwKdKn,Bresh,182701,"['italian hip hop', 'italian pop', 'rap genovese']",67
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,17824833,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",88
4az97MtWmBQ5Db3GfDh9j9,Morad,1853950,"['drill espanol', 'urbano espanol']",77
3IW7ScrzXmPvZhB27hmfgy,Jul,7868316,"['french hip hop', 'pop urbaine', 'rap marseille']",80
3HL1CyOnDLFJo1Rr8YBlKy,Mina,765492,"['classic italian pop', 'italian adult pop', 'ye ye']",62
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,11063833,['pop'],79
6AMd49uBDJfhf30Ak2QR5s,Coi Leray,615857,"['new jersey underground rap', 'trap queen']",78
2mLA48B366zkELXYx7hcDN,Peggy Gou,691228,"['electra', 'float house']",73
59MLbXG0jLVwJup3KAd6m1,Mr.Rain,1029657,"['italian adult pop', 'italian pop']",61
7dL0nOHwnSAsNAwpkPSGWP,sangiovanni,824898,"['italian adult pop', 'italian pop']",61
24oVOFAARWAYUb1LaedbI0,Icy Subzero,116165,['italian hip hop'],59
3lbFUmlaNMa9ZVSabLlkhn,Medy,180846,"['italian hip hop', 'trap italiana']",63
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,1703299,['bronx drill'],81
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,542409,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",76
7BgEOZ9w3Y4IMShXTMu1nN,Frah Quintale,602769,"['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']",64
5YV5crRpcdknHgEzystZHr,SHUNE,5168,['italian hip hop'],63
44DWomjW1oDuxIoBIRpmQ4,Rhove,520248,"['italian hip hop', 'trap italiana']",66
1ZDu0fOcpCIjDwyl2cvk08,Vale Pain,319566,"['italian hip hop', 'trap italiana']",60
4VmOlyJsnQB93ZIGMO2XWo,Madfingerz,1911,[],58
2KLafS2cc489GVGuYm5aE2,Don Pero,36074,"['drill italiana', 'rap siciliano']",54
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,26793926,['pop'],84
0niAkxgT6y57bRbT0Ge94z,LiL CaKe,137069,"['trap argentino', 'trap triste']",67
48R2gYdPKtfnfKAzhSVPUx,Migrantes,302438,['cumbia pop'],69
0uxYECT7XqHNccQAg5Uhe4,Nico Valdi,26918,[],68
6yGn8XOk9ZS6vUFf10sP96,Ntò,111068,['rap napoletano'],46
1H4c9hV4loHbcfQfdQmmzh,Cristiana Dell'Anna,101,[],37
2HHmvvSQ44ePDH7IKVzgK0,Jain,876201,['french pop'],71
06HL4z0CvFAxyc27GXpf02,Taylor Swift,81851122,['pop'],100
7iK8PXO48WeuP03g8YR51W,Myke Towers,12004434,"['reggaeton', 'trap latino', 'urbano latino']",87
5RXnKYBIxi8zcFNCz03T71,Ludwig,86384,"['italian pop', 'pop virale italiano']",51
25uiPmTg16RbhZWAqwLBy5,Charli XCX,2924070,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",76
7gW0r5CkdEUMm42w9XpyZO,Laufey,1186408,['gen z singer-songwriter'],75
07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,14976816,"['latin hip hop', 'mexican hip hop']",76
4yEIQ0lJDgUEfsuYx3Gsmr,La Kelly,4274,[],63
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,46208991,"['permanent wave', 'pop']",87
1m8N1IE2yCPD2SCNpshEwe,YOUTHISENDING,10615,[],57
0Vxqvpm9tpZcz6d4egDtjX,MC PR,67332,"['brega funk', 'funk mtg', 'funk viral']",63
7jqVVRFgBPvHWLnUwfRF6C,MC Pequeno Diamante,820,[],57
56oDRnqbIiwx4mymNEv7dS,Lizzo,5626695,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",75
582KhTHEVOONNQLmQ5612r,Calcutta ,631878,"['italian adult pop', 'italian indie pop', 'italian pop', 'rome indie']",57
0dzIqD49huTggBCvkduz72,Welo,1440,[],32
4bvY1rC6kHzkbt2ome594m,Scaccia,1066,[],32
4WEY1EtpUsTc7DkeqABuxf,Nathys,2719,[],45
3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré,1442243,"['french hip hop', 'pop urbaine', 'rap francais']",69
6zFMFB1JvNHkHvCSudF4id,S3BZS,37364,[],70
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1751276,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",71
4eSMsVzRJHhN1aq0IvZcyn,Gigi D'Alessio,481720,"['canzone napoletana', 'italian adult pop', 'italian pop']",57
0aEGIwEOdAGXZ3lyWdyRs7,Ciccio Merolla,3177,['indie napoletano'],46
5aT3wwdkGD2KcX0oJ3nbfE,Amandha Fox,57,[],44
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,1218844,"['alternative pop rock', 'pov: indie']",77
4X89u81dkCXBSGo8i2DhMW,LIBERATO,531173,"['italian hip hop', 'italian indie pop', 'italian pop', 'r&b italiano', 'rap napoletano']",56
6W8rk6H6C3Mcj0lALuLVg1,Robert Grace,154856,['singer-songwriter pop'],54
6Ip8FS7vWT1uKkJSweANQK,Dave,3397556,['uk hip hop'],80
4E2rKHVDssGJm2SCDOMMJB,Doechii,306641,['alternative r&b'],72
1QvK8bFc2WREH4LDlJcJbi,Blackway,38199,['nyc rap'],60
1wqW0IQWC7V7jktcjVHID6,Black Caviar,49629,['pop dance'],60
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,7037865,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",82
49aaHxvAJ0tCh0F15OnwIl,Loreen,945591,"['europop', 'swedish pop']",70
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,1094928,['k-pop girl group'],77
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,2102544,"['pop rap', 'seattle hip hop']",75
4myTppRgh0rojLxx8RycOp,Ryan Lewis,19387,['pop rap'],72
35HMF6Y8dSzNfeJs3X65fw,Alessandra,103304,[],63
6KImCVD70vtIoJWnq6nGn3,Harry Styles,28705440,['pop'],86
49faW2w8eguUIAG5c85KcD,Venerus,103136,"['indie rock italiano', 'italian hip hop', 'italian indie pop', 'italian pop', 'milan indie', 'r&b italiano', 'rome indie']",52
2KkO9uXHF9BVNJASjLekAc,Franco126,332320,"['italian hip hop', 'italian pop', 'rome indie']",57
3bf7Y2it29DeOjXpIibCOe,Zero Assoluto,268581,"['italian adult pop', 'italian pop']",51
064Wlx4YXsDEqEG0o5Hjxg,Stefano Lentini,16053,['italian soundtrack'],48
6lEWyvLmlGZnwDdsUtu13P,Raiz,8523,[],48
4p5WgeiPSPpqPDs7T6OkWf,ANOTR,62661,['dutch tech house'],61
0jqbEIAvdjUOi5Za48pzQG,Abel Balder,1442,[],61
2ih5M0aTrQ97JX1nZuxDQY,Iniko,512349,['high vibe'],64
0EmeFodog0BfCgMzAIvKQp,Shakira,30634583,"['colombian pop', 'dance pop', 'latin pop', 'pop']",86
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,21687658,['pop'],84
0qpMYTgbXRi1ZcX6vend3T,Jack Black,97623,"['comedy rock', 'comic']",59
1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,162537,['reggaeton'],76
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,6006176,['sad sierreno'],92
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,1676029,['afrobeats'],72
4y5lvMadZv6NAv8RgcCRem,Yung Snapp,40730,[],55
2gW0M5fn2r7Lo4Hn1r8HZ5,Creeds,51663,[],65
6BGAhqSN3qEqlZRpMogAFN,Voleur pnz,882,[],45
5PlfkPxwCpRRWQJBxCa0By,HUGEL,152104,['deep house'],67
1Vr7DTbtTpOp4tn4hAGOYo,Lirico En La Casa,215124,"['dembow', 'rap dominicano']",60
4w9mPW732RnZkoqsy3lRsg,Niky Savage,31834,[],54
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,627760,"['alt z', 'boston folk', 'indie pop']",70
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,2275189,['bedroom pop'],77
3MyFDtqB80WZvbtCZRsekM,Bakermat,396535,"['minimal tech house', 'tropical house']",66
7zpN81tVvPwlHcJSkSCyRa,Young Marco,25490,"['dutch experimental electronic', 'float house']",45
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,27444588,"['art pop', 'dance pop', 'pop']",83
0EUR8jz8L936AEbV2Spkca,Kid Yugi,54064,['italian hip hop'],63
4mAsWDGLUIEdo6imU77WG6,Boomdabash,698804,"['italian adult pop', 'italian pop', 'italian reggae']",63
6sXWE3eSY59H6zy1tiRPue,Paola & Chiara,39625,"['italian adult pop', 'italian pop']",57
0huGjMyP507tBCARyzSkrv,Cordae,1957908,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",69
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,4333986,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",64
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,3018308,"['contemporary country', 'country', 'country road']",71
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,1008806,"['contemporary country', 'country', 'country road']",66
3DGlTwdM5Dim9XQipb3jMf,Jordan Ward,94055,"['chill abstract hip hop', 'indie hip hop', 'indie r&b']",56
0LOK81e9H5lr61HlGGHqwA,XG,727322,['k-pop girl group'],66
4XC335ouK6pXyq4QiIb8bP,Eliza Rose,41866,['house'],60
7B1LLuCQk13H4Mb6CFBftU,The Martinez Brothers,200528,"['deep disco house', 'house', 'minimal tech house', 'minimal techno']",53
5JKePhHHAtaMvBoWuULgm6,Bennett Coast,19814,['chill pop'],48
74slMAMk8L6oMf6OhNyZ8Q,Brenn!,76911,['singer-songwriter pop'],56
2ErsJAz6qJ5cqjoVAvfvaC,Charles Wesley Godwin,65855,[],55
68McnNC9twEtiynOAJRRgZ,Uncle Waffles,281182,"['amapiano', 'sgija']",50
6qF0eiWwQF073J1MuVFs5z,Tony Duardo,1077,[],50
6omm7OGZMQZ2XODf4JVKnQ,Manana,23441,['swazi pop'],37
7CSAqTFm0mlnIQOCtzi6NV,Lusanda,87,[],26
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,2477587,"['ccm', 'christian alternative rock', 'christian music']",67
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,2461680,"['black americana', 'contemporary country', 'country', 'country road']",66
7FtCyCJCJaxabYO7Uyda5B,Cannons,279344,[],60
2KC9Qb60EaY0kW4eH68vr3,ITZY,5692292,"['k-pop', 'k-pop girl group']",70
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,2363020,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",69
04zbRSHjzlQYvV31SW7qZ4,ICECOLDBISHOP,13234,['indie hip hop'],39
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,1605986,"['meme rap', 'minnesota hip hop']",68
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1245827,"['canadian hip hop', 'dark trap', 'meme rap']",70
0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1573369,"['aesthetic rap', 'phonk']",72
46VgqDxDEn45y1t0zBS7Do,BABY GRAVY,24384,[],56
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,523504,"['cali rap', 'melodic rap']",58
5szdY7KaSi7epwyffrbV8c,Poolside,258294,"['indie soul', 'indietronica', 'nu disco']",58
6ft7JnxMyZhp7N52qzHymY,Vansire,290326,"['bedroom pop', 'rochester mn indie']",65
4o0pNHbyj36LPvukNqEug0,The Maine,558151,"['neon pop punk', 'pop emo', 'pop punk', 'tempe indie']",58
3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,1380056,"['alabama rap', 'trap']",64
4jwROPSUkTkohLCRiyjiZZ,DESTIN CONRAD,81904,"['alternative r&b', 'indie r&b']",57
2tBWWgGv7H5ymPtJrT1rNu,Σtella,24346,['greek indie'],50
25jJ6vyXwTRa0e6XCcdR6U,Ari Abdul,236533,"['dark r&b', 'sped up']",65
6V267iCF72e4eP1L3ZkKQt,Deadbeat Girl,5902,[],30
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,658088,"['asbury park indie', 'emo', 'new jersey indie', 'pov: indie']",61
2NdeV5rLm47xAvogXrYhJX,Ciara,6240602,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",68
42yf4QkiE9a252krn9OUCb,Sauce Walka,336054,"['houston rap', 'memphis hip hop', 'trap']",52
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,105675,['pinoy trap'],52
59wfkuBoNyhDMQGCljbUbA,Diddy,1511436,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",70
6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,98754,"['canadian electronic', 'electro house', 'pop dance', 'pop edm']",52
1QOHbhVRpDoNtRkz79si6b,Karen Harding,54343,"['house', 'pop dance', 'uk dance']",56
384r9G0NILqkGrQL8IPMkC,Bathe Alone,9262,"['dreamgaze', 'grungegaze']",47
0F9yMp30FUREoa635VLsY8,Julia Pratt,2402,[],30
69tiO1fG8VWduDl3ji2qhI,Mt. Joy,386310,"['pov: indie', 'stomp and holler']",67
0OEYE03fBF2VoTBxGuaUxL,Chri$tian Gate$,226954,"['sad rap', 'singer-songwriter pop']",63
6WKdhhc03LqnixYI2ZzWzO,Mammoth WVH,98945,[],49
5kVRPeQHKUoQ7ooGlewyXP,audalei,1277,[],25
1A9o3Ljt67pFZ89YtPPL5X,Snoh Aalegra,1047210,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",64
1HcAkAeL4xf02wzAnl7mIV,Michaël Brun,43034,['raboday'],50
1XavfPKBpNjkOfxHINlMHF,Joeboy,1363852,"['afrobeats', 'afropop', 'nigerian pop']",62
24V5UY0nChKpnb1TBPJhCw,Jai Wolf,287511,['electropop'],52
2xe8IXgCTpwHE3eA9hTs4n,BANKS,1049752,"['art pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop']",56
7Gi6gjaWy3DxyilpF1a8Is,Junior H,9175738,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",87
3g2yaL04Uapb5fxmwsUZgV,Kylie Morgan,92037,['modern country pop'],56
4319F2mBye7whEKPHX8pSm,Savana Santos,4140,[],25
1Yq3rS7K1SQKqjMOHXpqqt,Towa Bird,5392,[],26
1bdnGJxkbIIys5Jhk1T74v,Brandon Lake,281632,"['ccm', 'worship']",66
3gPZCcrc8KG2RuVl3rtbQ2,✝✝✝ (Crosses),240060,['electronic rock'],48
1jBoSSrbz9n4ehQWA4cZgB,Rob49,43889,['new orleans rap'],68
1GVenmuuAtusi17LY6FvgI,Skilla Baby,43029,['detroit hip hop'],55
1bPS827zEKbtWhNcWUMTpO,Tay B,23263,"['detroit hip hop', 'detroit trap']",40
47TMF0JlFsz01KilGzc5Ly,Kalan.FrFr,95653,"['cali rap', 'westcoast flow']",51
5LHRHt1k9lMyONurDHEdrp,Tyga,6876810,"['hip hop', 'pop rap', 'rap', 'trap']",78
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,5621859,"['desi hip hop', 'punjabi pop']",72
3nqS8jzqmsPKFJTp0BOIel,Ikky,35282,['punjabi pop'],66
5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,20354,[],54
0iqCNJHozJhcjPDoX1EJ6a,marinelli,9193,['modern indie pop'],34
3ajf12ub55b51qcS94d9Co,Orla Gartland,230380,"['indie pop', 'irish pop']",50
5tOWIviwLM1EIqGAbF8VSU,SebastiAn,128237,['filter house'],44
5ae3MM8dgOn3QPHzqFDJlY,Kevin Ross,104865,['pop r&b'],53
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,814605,"['pop r&b', 'r&b']",60
6kf69CwzgodrETRgzcjX95,BAMBII,10834,['dancehall queen'],36
5ITI6SEoUZMIXXkzCfr4oE,Aluna,62916,['dance pop'],62
2d6ggH1oVt4z2zCuY2u5DW,Durand Bernarr,68815,['alternative r&b'],46
4jE1yavE4c5IR1hhM4wHhY,No Guidnce,56813,[],49
2hejA1Dkf8v8R0koF44FvW,Gera MX,4348762,"['mexican hip hop', 'rap conciencia']",74
1Q6SZxTvaE3HhslV0iXbI6,Herencia de Patrones,1682658,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",66
6XpXnnKHIhCOUbOLOJGe6o,REASON,199084,"['indie hip hop', 'underground hip hop']",51
4s8ZGMVf3OiPktSP4ulpqU,9th Wonder,196990,"['alternative hip hop', 'hip hop', 'instrumental hip hop', 'north carolina hip hop']",53
5rDXcEIODl8TgGTgrntnjX,Rexx Life Raj,150724,['cali rap'],50
4JG781pl96pL2h0AoERgOA,Keyon Harrold,12797,"['indie jazz', 'jazz trumpet']",39
0qeCnlpThKmwCQezKhnVQb,Malaya,4647,[],35
5rjz63sgMaAUAyBMyCUK5D,Avery Anna,88665,"['modern country pop', 'singer-songwriter pop']",50
6BpvASijzSWj7gnZD4Dvf1,Priscilla Block,101677,"['contemporary country', 'modern country pop']",58
6meTcQ79DrfkIuSLPZkpBg,The Story So Far,426586,"['alternative emo', 'emo', 'pop punk']",57
13dTrWNNrnZ3AkgNyQNKP5,The Linda Lindas,124628,['riot grrrl'],39
0LyP0Zn0mXLb65AgGOS6EY,Ethan Bortnick,339873,[],52
6w60ExNMjs0gd4ioh7GMRI,BLP KOSHER,112738,[],61
3YYbAExunnHv5pW7GUZefk,DC The Don,274124,"['melodic rap', 'rage rap']",55
7hf5PZjVOqTQ2id3PF7I5Y,B-Lovee,138346,"['bronx drill', 'new york drill']",55
1K15GRZZATsCJyGJ4bYiEz,Luh Tyler,147775,['florida drill'],62
7aFTOGFDEqDtJUCziLVsVC,Nao,628971,"['alternative r&b', 'uk contemporary r&b']",55
5FkUhnHQ0KC63549LHHtst,Skillibeng,289819,"['dancehall', 'jamaican dancehall', 'traphall', 'trinibad']",57
7DgpPXntG6DkNR4hCi4PjP,Chesca,25412,['urbano latino'],41
0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,462432,"['rap latina', 'trap latino', 'urbano latino']",62
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,1344854,['etherpop'],63
76KihzDzdR7li8RPVY50EA,Kirnbauer,5445,[],31
7lSGnBub2g8JGbNDgmrXsJ,Joaquina Mertz,3967,[],24
4YJQjp0wW8B5luWzPOcHrG,María Centeno,7798,['guadalajara indie'],27
3kN2uYBnEM2IqRxa69sxkr,Noa Sainz,19508,['r&b en espanol'],34
4eYE8Z6cfEHEdG22lTyucP,Morgan Wade,100734,['modern country pop'],55
1IdbSuYtF7RSaFarmctwoE,King Calaway,11561,['country pop'],32
4e9TBaTlI3LVQz3tkTYC0I,Hailey Whitters,58352,"['contemporary country', 'modern country pop']",57
2o8gT0fQmFxGNbowbdgeZe,DPR IAN,825440,['k-rap'],62
1u5SWpU4mZSziEz2hdPSWQ,Winona Fighter,13336,[],37
